horse_id,horse_name,sex,trainer,trainer_id,sire,sire_id,dam,dam_id,sire_of_dam,bms_id,owner,breeder,total_prize,sire_birth_year,dam_birth_year,bms_birth_year
2025107864,シンハプーラの2025,牡,,,ウエストオーバー,000a01c27a,シンハプーラ,2019105235,ディープブリランテ,2009105084,ターフ・スポート,大狩部牧場,0.0,2019.0,2019.0,2009.0
2025107863,リコリスの2025,牝,,,パレスマリス,000a014a1a,リコリス,2006103235,シンボリクリスエス,1999110099,,上村勇人,0.0,2010.0,2006.0,1999.0
2025107862,ランペドゥーザの2025,牝,,,オーヴァルエース,2016102280,ランペドゥーザ,2016102225,ゼンノロブロイ,2000101517,,Ｔ．Ｍファーム,0.0,2016.0,2016.0,2000.0
2025107861,Toskana Belleの2025,牡,,,Ace Impact,000a01f329,Toskana Belle,000a01d277,Shamalgan,000a015019,,Mr Teruya Yoshida,0.0,2020.0,2019.0,2007.0
2025107860,Engagingleeの2025,牡,,,Oscar Performance,000a015fd6,Engaginglee,000a02c6ba,Fusaichi Pegasus,000a0022cf,,Mohanad Almokhadm,0.0,2014.0,2011.0,1997.0
2025107859,Stormbeforethecalmの2025,牝,,,Mage,000a01e1ae,Stormbeforethecalm,000a02c6b7,Quiet American,000a001ea2,,Summerfield Sales Agency Inc. & Etarip Stables,0.0,2020.0,2012.0,1986.0
2025107858,Tiz Briskaの2025,牝,,,Jackie's Warrior,000a01c457,Tiz Briska,000a02c6b4,Tiznow,000a00fa4b,,William Humphries & Altair Farms LLC,0.0,2018.0,2014.0,1997.0
2025107857,Regal Ragsの2025,牝,,,ストリートセンス,000a0113a2,Regal Rags,000a02c6b2,Union Rags,000a012d4c,,S. Rio Vista Stables LL,0.0,2004.0,2016.0,2009.0
2025107856,A Bit Specialの2025,牡,,,Practical Joke,000a0139d1,A Bit Special,000a02c35f,Mukhadram,000a012228,,,0.0,2014.0,2016.0,2009.0
2025107855,She's the Berriesの2025,牡,,,Mage,000a01e1ae,She's the Berries,000a02c6b1,Badge of Silver,000a01503a,,Estate of Brereton C. Jones,0.0,2020.0,2015.0,2000.0
2025107854,Oakhurstの2025,牝,,,Up to the Mark,000a01fa49,Oakhurst,000a02c6ae,Mr Speaker,000a01bc27,,Catherine Parke & Oakbrook Farm,0.0,2019.0,2019.0,2011.0
2025107853,Wysteriaの2025,牝,,,Elite Power,000a01d220,Wysteria,000a02c6aa,Tale of the Cat,000a002276,,Somewhere Stables KY LLC,0.0,2018.0,2016.0,1994.0
2025107852,Divine Luckの2025,牡,,,Oscar Performance,000a015fd6,Divine Luck,000a02c6a7,Ghostzapper,000a010525,,Mill Ridge Farm et al,0.0,2014.0,2009.0,2000.0
2025107851,ゴールドエフォートの2025,牝,,,ダノングッド,2012105586,ゴールドエフォート,2013105986,カンパニー,2001103435,,,0.0,2012.0,2013.0,2001.0
2025107850,レモンソーダの2025,牝,,,ネロ,2011103722,レモンソーダ,2018104444,ミッキーアイル,2011103916,,吉永彩乃,0.0,2011.0,2018.0,2011.0
2025107849,トウカイベルシナルの2025,牡,,,ケープブランコ,000a011b06,トウカイベルシナル,2018101381,マジェスティックウォリアー,000a011e9c,,吉永彩乃,0.0,2007.0,2018.0,2005.0
2025107848,シナノビクターの2025,牝,,,ダノングッド,2012105586,シナノビクター,2017102829,クロフネ,1998110135,,吉永彩乃,0.0,2012.0,2017.0,1998.0
2025107847,エリザベスギフトの2025,牝,,,ネロ,2011103722,エリザベスギフト,2019109097,モーリス,2011100655,,堀脇貴憲,0.0,2011.0,2019.0,2011.0
2025107846,サトノコンドルの2025,牝,,,ネロ,2011103722,サトノコンドル,2008105577,アグネスタキオン,1998101516,,福田米造,0.0,2011.0,2008.0,1998.0
2025107845,ペニテンテスの2025,牡,,,ネロ,2011103722,ペニテンテス,2015109108,ダノンゴーゴー,2005110196,,長谷川牧場,0.0,2011.0,2015.0,2005.0
2025107844,ブレーヴスキーの2025,牝,,,ネロ,2011103722,ブレーヴスキー,2008101938,ストラヴィンスキー,000a00fa41,,長谷川牧場,0.0,2011.0,2008.0,1996.0
