horse_id,horse_name,sex,trainer,trainer_id,sire,sire_id,dam,dam_id,sire_of_dam,bms_id,owner,breeder,total_prize,sire_birth_year,dam_birth_year,bms_birth_year
2023102807,ジャスティンビスタ,牡,吉岡辰弥,,サートゥルナーリア,2016104505,ペブルガーデン,2012103035,ディープインパクト,2002100816,三木正浩,タイヘイ牧場,"4,089.2",2016.0,2012.0,2002.0
2023107345,フォルテアンジェロ,牡,上原佑紀,,フィエールマン,2015105075,レディアンジェラ,000a01b839,Dark Angel,000a0122b4,シルクレーシング,ノーザンファーム,"4,026.8",2015.0,2017.0,2005.0
2023105505,エイシンディード,牡,大久保龍,,ファインニードル,2013100612,エーシンエムディー,2009100231,キングカメハメハ,2001103460,栄進堂,山田昇史,"3,904.1",2013.0,2009.0,2001.0
2023103453,キャンディード,牡,松下武士,,トーセンラー,2008102985,ストロボフラッシュ,2013110097,Speightstown,000a011200,グリーンファーム,社台ファーム,"3,895.5",2008.0,2013.0,1998.0
2023105332,ショウナンガルフ,牡,須貝尚介,,ハービンジャー,000a011996,ミカリーニョ,2015105023,ハーツクライ,2001103038,国本哲秀,ノーザンファーム,"3,892.7",2006.0,2015.0,2001.0
2023103977,ゴッドバロック,牡,角川秀樹,,シルバーステート,2013105903,オーサムクイーン,2014100088,クロフネ,1998110135,（有）岩見牧場,岩見牧場,"3,883.0",2013.0,2014.0,1998.0
2023103162,タマモイカロス,牡,藤岡健一,,デクラレーションオブウォー,000a0136f6,タマモブリリアン,2013104320,ダンスインザダーク,1993109188,タマモ,フジワラファーム,"3,830.1",2009.0,2013.0,1993.0
2023103720,リアライズグリント,牡,矢作芳人,,キタサンブラック,2012102013,マドラスチェック,2016110140,Malibu Moon,000a010c8e,今福洋介,追分ファーム,"3,750.0",2012.0,2016.0,1997.0
2023102813,フィンガー,牡,田中博康,,Gun Runner,000a0138fb,エスティロタレントーソ,000a01d91a,Maclean's Music,000a0139af,エムズレーシング,高橋ファーム,"3,730.0",2013.0,2017.0,2008.0
2023103444,フィロステファニ,牝,中内田充,,エピファネイア,2010104155,スキア,000a012f7d,Motivator,000a010c91,社台レースホース,社台ファーム,"3,685.7",2010.0,2007.0,2002.0
2023100797,ハッピーエンジェル,牝,武市康男,,ジョーカプチーノ,2006100529,クラウンハッピー,2008102247,スウェプトオーヴァーボード,000a00fa34,矢野まり子,クラウン日高牧場,"3,659.5",2006.0,2008.0,1997.0
2023104470,サキドリトッケン,牝,真島元徳,,トゥザワールド,2011103975,プロハンター,2009105091,シーキングザダイヤ,2001110220,三岡有香,ヒカル牧場,"3,657.0",2011.0,2009.0,2001.0
2023102054,ビッグカレンルーフ,牝,堀内岳志,,アメリカンペイトリオット,000a013bba,シルクナデシコ,2006102012,フジキセキ,1992109618,ビッグルーフレーシング,笹地牧場,"3,644.6",2013.0,2006.0,1992.0
2023100496,ベストグリーン,牡,田中淳司,,スマートファルコン,2005100097,ピースフルジョイ,2015102139,パイロ,000a01176a,国信泰秀,北島牧場,"3,640.0",2005.0,2015.0,2005.0
2023100936,サトノボヤージュ,牡,田中博康,,Into Mischief,000a0125a7,ジョリーオリンピカ,000a01d917,Drosselmeyer,000a012874,里見治,下河辺牧場,"3,630.2",2005.0,2016.0,2007.0
2023105105,リュウノフライト,牝,四位洋文,,ホッコータルマエ,2009100921,ピエールナオチャン,2009101033,ケイムホーム,000a0108d1,蓑島竜一,上山牧場,"3,500.0",2009.0,2009.0,1999.0
2023105825,ギャラボーグ,牝,杉山晴紀,,ロードカナロア,2008103552,レキシールー,000a013e42,Sligo Bay,000a011fef,ロードホースクラブ,ケイアイファーム,"3,496.8",2008.0,2011.0,1998.0
2023107278,バドリナート,牡,松永幹夫,,コントレイル,2017101835,モヒニ,000a013db6,Galileo,000a00232b,サンデーレーシング,ノーザンファーム,"3,276.8",2017.0,2012.0,1998.0
2023102905,ゼーロス,牡,荒山勝徳,,ダノンレジェンド,2010110102,サトノニーケ,2014104786,マンハッタンカフェ,1998101554,カナヤマホールディングス,千代田牧場,"3,270.0",2010.0,2014.0,1998.0
2023106916,リゾートアイランド,牡,上原佑紀,,イスラボニータ,2011103565,エディスバーグ,2019105106,Frankel,000a01239b,柳田将司,ノーザンファーム,"3,199.7",2011.0,2019.0,2008.0
2023106185,コラルリーフ,牝,佐藤悠太,,ビッグアーサー,2011103328,フロレンザール,2016102127,ベルシャザール,2008103004,中辻明,ビクトリーホースランチ,"3,180.1",2011.0,2016.0,2008.0
2023107288,オルネーロ,牡,宮田敬介,,サトノダイヤモンド,2013106101,ライフフォーセール,000a012104,Not For Sale,000a011fae,キャロットファーム,ノーザンファーム,"3,052.2",2013.0,2008.0,1994.0
2023107046,アランカール,牝,斉藤崇史,,エピファネイア,2010104155,シンハライト,2013105906,ディープインパクト,2002100816,キャロットファーム,ノーザンファーム,"3,014.0",2010.0,2013.0,2002.0
2023102087,スマトラフレイバー,牡,稲益貴弘,,モズアスコット,2014110031,トライポ,2017106155,Gleneagles,000a0128fa,尾田信夫,谷川牧場,"2,910.0",2014.0,2017.0,2012.0
2023103418,フクチャンショウ,牡,加藤征弘,,イスラボニータ,2011103565,ザウェイアイアム,000a015603,Thewayyouare,000a0127a6,福田義明,社台ファーム,"2,905.6",2011.0,2015.0,2005.0
2023103828,ショウナンハヤナミ,牡,渡辺薫彦,,レイデオロ,2014106201,ショウナンバーチ,2015103977,ディープインパクト,2002100816,国本哲秀,青藍牧場,"2,878.7",2014.0,2015.0,2002.0
2023106983,ベレシート,牡,斉藤崇史,,エピファネイア,2010104155,クロノジェネシス,2016104750,バゴ,2001190004,サンデーレーシング,ノーザンファーム,"2,805.4",2010.0,2016.0,2001.0
2023105223,アーレムアレス,牡,橋口慎介,,ハービンジャー,000a011996,スターズインヘヴン,2014105290,ワークフォース,000a011a7f,フィールドレーシング,社台コーポレーション白老ファーム,"2,765.0",2006.0,2014.0,2007.0
2023104626,カタリテ,牡,北出成人,,ダノンレジェンド,2010110102,ツナグテ,2011109123,デュランダル,1999106756,ノルマンディーサラブレッドレーシング,村上欽哉,"2,734.3",2010.0,2011.0,1999.0
2023100946,マテンロウゲイル,牡,野中賢二,,エピファネイア,2010104155,デザートライド,000a01beab,Candy Ride,000a01132a,寺田千代乃,下河辺牧場,"2,695.4",2010.0,2016.0,1999.0
2023100380,ロードレイジング,牡,加藤誠一,,モズアスコット,2014110031,カワカミハナコ,2016101425,ネオユニヴァース,2000101426,三浦勝仁,三石川上牧場,"2,695.0",2014.0,2016.0,2000.0
2023105347,ショウナンカリス,牝,加藤士津,,リアルスティール,2012104889,ロシアンサモワール,2018110124,American Pharoah,000a012aad,国本哲秀,ノーザンファーム,"2,694.8",2012.0,2018.0,2012.0
2023104960,アスミル,牡,本田優,,ダノンプレミアム,2015102367,イゾラド,2017106273,グラスワンダー,1995108676,村上憲政,中脇栄,"2,677.3",2015.0,2017.0,1995.0
2023105714,ヒズマスターピース,牝,国枝栄,,スクリーンヒーロー,2004103328,イプスウィッチ,000a01293f,Danehill Dancer,000a002309,木村牧場,木村牧場,"2,645.2",2004.0,2010.0,1993.0
2023106816,ロックターミガン,牡,石坂公一,,シスキン,000a01aa3d,リリカルホワイト,2013106153,ダイワメジャー,2001103114,キャロットファーム,社台コーポレーション白老ファーム,"2,611.7",2017.0,2013.0,2001.0
2023104492,ブラックハヤテ,牡,蛯名利弘,,ダノンバラード,2008103548,ミチビキ,2016100695,ナカヤマフェスタ,2006102424,ブルースターズファーム,ブルースターズファーム,"2,594.2",2008.0,2016.0,2006.0
2023100772,ストームサンダー,牡,安達昭夫,,ヘンリーバローズ,2015104813,マイヴィクトリア,2013100545,キングカメハメハ,2001103460,ＨｉｍＲｏｃｋＲａｃｉｎｇホールディングス,北田剛,"2,576.7",2015.0,2013.0,2001.0
2023103752,アンドゥーリル,牡,中内田充,,サートゥルナーリア,2016104505,アンドラステ,2016104349,オルフェーヴル,2008102636,社台レースホース,社台コーポレーション白老ファーム,"2,574.7",2016.0,2016.0,2008.0
2023105498,エイシンイワハシル,牡,坂本和也,,アジアエクスプレス,2011110091,エイシンヒマワリ,2013110116,Uncle Mo,000a011ffb,平井克彦,多田善弘,"2,555.0",2011.0,2013.0,2008.0
2023102991,ローズカリス,牝,大橋勇樹,,カリフォルニアクローム,000a012602,シェーンリート,2015103055,ヘニーヒューズ,000a011155,水谷光太郎,友田牧場,"2,540.9",2011.0,2015.0,2003.0
2023103817,ブレナヴォン,牡,池江泰寿,,インディチャンプ,2015104688,ラナモン,000a014fcd,Sky Mesa,000a010a66,社台レースホース,社台コーポレーション白老ファーム,"2,529.6",2015.0,2011.0,2000.0
2023107127,エムズビギン,牡,友道康夫,,キタサンブラック,2012102013,デルフィニアII,000a01a8f7,Galileo,000a00232b,エムズレーシング,ノーザンファーム,"2,469.2",2012.0,2016.0,1998.0
2023100157,モコパンチ,牡,矢野義幸,,ミスターメロディ,2015110096,アースシンボル,2005104290,トウカイテイオー,1988101025,江幡丈美,城地牧場,"2,464.0",2015.0,2005.0,1988.0
2023101452,スマートジュリアス,牡,中村直也,,モズアスコット,2014110031,スマートノエル,2012102129,ヴァーミリアン,2002100877,大川徹,本間牧場,"2,450.0",2014.0,2012.0,2002.0
2023100284,コンヨバンコク,牡,齊藤敏,,シュヴァルグラン,2012104759,カレンプリマドーナ,2018102770,モーリス,2011100655,市川智,平野牧場,"2,442.0",2012.0,2018.0,2011.0
2023104998,カイショー,牝,長谷川浩,,スワーヴリチャード,2014106083,アルモニカ,2015104667,ロードカナロア,2008103552,嶽崎元彦,三嶋牧場,"2,428.0",2014.0,2015.0,2008.0
2023107020,サンアントワーヌ,牝,鹿戸雄一,,ドレフォン,000a013b82,サンティール,2014105929,ハービンジャー,000a011996,吉田勝己,ノーザンファーム,"2,400.0",2013.0,2014.0,2006.0
2023100825,ゴーバディ,牡,的場直之,,マテラスカイ,2014110060,ゴーフューチャー,2014105696,マンハッタンカフェ,1998101554,（有）ＫＩＭＵＲＡ,グッドラック・ファーム,"2,390.0",2014.0,2014.0,1998.0
2023104313,タガノアラリア,牡,西園翔太,,ミスターメロディ,2015110096,エイシンジルコン,2013102269,ディープインパクト,2002100816,八木良司,新冠タガノファーム,"2,389.6",2015.0,2013.0,2002.0
2023103434,ジッピーチューン,牝,林徹,,ロードカナロア,2008103552,ジペッサ,000a01360a,City Zip,000a0127e6,吉田照哉,社台ファーム,"2,376.8",2008.0,2012.0,1998.0
2023102820,ウイナーズナイン,牡,小栗実,,エピファネイア,2010104155,ディヴィニティ,2017105401,リアルインパクト,2008103244,エムズレーシング,高橋ファーム,"2,369.6",2010.0,2017.0,2008.0
2023103355,クリエープキー,牝,牧光二,,ミッキーアイル,2011103916,エルーセラ,000a006a32,Spirit One,000a012399,中平和宏,社台ファーム,"2,361.1",2011.0,2010.0,2004.0
2023100940,ラストスマイル,牡,本間忍,,ポエティックフレア,000a01ba0e,スナップドラゴン,2015101384,ゼンノロブロイ,2000101517,橋本忠雄,下河辺牧場,"2,325.2",2018.0,2015.0,2000.0
2023101449,サウンドムーブ,牡,斉藤崇史,,リアルスティール,2012104889,サウンドルチア,2018101045,スクリーンヒーロー,2004103328,増田雄一,本間牧場,"2,286.4",2012.0,2018.0,2004.0
2023104346,ステラスペース,牡,武藤善則,,レイデオロ,2014106201,フィリポナ,2017105284,ブラックタイド,2001103312,落合幸弘,新冠橋本牧場,"2,260.0",2014.0,2017.0,2001.0
2023104562,テーオーグレーザー,牡,藤岡健一,,マテラスカイ,2014110060,マリンブラスト,2009103891,アグネスデジタル,1997110025,小笹公也,松木加代,"2,224.7",2014.0,2009.0,1997.0
2023100443,ミモザノキセツ,牡,今津博之,,キタサンミカヅキ,2010100960,ウィズリーガーデン,2013105983,ダイワメジャー,2001103114,ｇｌｉｔｔｅｒＧ,米田和子,"2,206.0",2010.0,2013.0,2001.0
2023106288,アッカン,牡,奥村武,,ホークビル,000a01327c,シティリズム,2017103789,エイシンフラッシュ,2007102951,ＧｒａｎｄｅＲａｃｉｎｇ,ノースガーデン,"2,202.6",2013.0,2017.0,2007.0
2023102203,ココキュンキュン,牝,長南和宏,,エポカドーロ,2015102440,フロイデンベルク,2017105514,ダイワメジャー,2001103114,大道一徳,丸幸小林牧場,"2,196.5",2015.0,2017.0,2001.0
2023109164,アンヘリータス,牝,吉村圭司,,ニューイヤーズデイ,000a014589,ファッチョイオ,000a01bd06,Bated Breath,000a019850,ＫＲジャパン,本田土寿,"2,189.9",2011.0,2017.0,2007.0
2023106665,ウチュウノセカイ,牡,青木孝文,,タワーオブロンドン,2015101621,リッチクレマチス,2017102012,ローレルゲレイロ,2004100933,長塩豊,門別牧場,"2,187.3",2015.0,2017.0,2004.0
2023104885,ジーネキング,牡,斎藤誠,,コントレイル,2017101835,セカンダリーマーケット,000a01bff5,Into Mischief,000a0125a7,山口雄司,酒井牧場,"2,182.2",2017.0,2017.0,2005.0
2023106227,ナムラコスモス,牝,大橋勇樹,,ダノンプレミアム,2015102367,ナムラリコリス,2019102534,ジョーカプチーノ,2006100529,奈村睦弘,ヒダカシーサイドファーム,"2,166.6",2015.0,2019.0,2006.0
2023105035,メイショウハッケイ,牝,本田優,,ダイワメジャー,2001103114,メイショウヒサカタ,2015103379,シニスターミニスター,000a011099,松本好隆,三嶋牧場,"2,152.2",2001.0,2015.0,2003.0
2023107154,ラフターラインズ,牝,小笠倫弘,,アルアイン,2014106046,バンゴール,2012104938,キングカメハメハ,2001103460,サンデーレーシング,ノーザンファーム,"2,147.3",2014.0,2012.0,2001.0
2023102623,クスダマ,牡,雑賀正光,,ヘンリーバローズ,2015104813,リアルアーネスト,2010110022,Consolidator,000a011127,内田玄祥,グランド牧場,"2,136.0",2015.0,2010.0,2002.0
2023102638,エムティジーク,牡,佐藤茂,,ダノンプレミアム,2015102367,リレミト,2013104190,ヴァーミリアン,2002100877,,今牧場,"2,122.8",2015.0,2013.0,2002.0
2023105273,フォーゲル,牡,斉藤崇史,,アルアイン,2014106046,エリカポンシャン,2018105058,ロードカナロア,2008103552,林正道,ノーザンファーム,"2,101.5",2014.0,2018.0,2008.0
2023107368,コロナドブリッジ,牡,庄野靖志,,ベンバトル,000a013a38,ローズマンブリッジ,2010104127,ディープインパクト,2002100816,Ｇ１レーシング,ノーザンファーム,"2,101.0",2014.0,2010.0,2002.0
2023107079,スマートプリエール,牝,大久保龍,,エピファネイア,2010104155,スマートレイアー,2010102459,ディープインパクト,2002100816,大川徹,ノーザンファーム,"2,088.9",2010.0,2010.0,2002.0
2023103721,ルージュサウダージ,牝,松永幹夫,,フィレンツェファイア,000a01be02,ミッドナイトラヴ,2016104321,ロードカナロア,2008103552,東京ホースレーシング,追分ファーム,"2,085.2",2015.0,2016.0,2008.0
2023104996,キッコベッロ,牡,友道康夫,,Study of Man,000a013ee7,アマダブラムII,000a01da22,Scat Daddy,000a0114fe,モンレーヴ,三嶋牧場,"2,071.0",2015.0,2016.0,2004.0
2023107470,セイクリスティーナ,牝,佐々木由,,タリスマニック,000a013425,グロワールポン,2017102033,オルフェーヴル,2008102636,金田成基,Ｔ．Ｍファーム,"2,045.0",2013.0,2017.0,2008.0
2023107520,プリンセスモコ,牝,藤原英昭,,Charlatan,000a0185b6,Tiger Ride,000a01e9e4,Candy Ride,000a01132a,三嶋牧場,Dixiana Farms LLC,"2,044.2",2017.0,2012.0,1999.0
2023103907,スカイスプレンダー,牡,池江泰寿,,サートゥルナーリア,2016104505,メジロスプレンダー,2006102657,シンボリクリスエス,1999110099,シルクレーシング,レイクヴィラファーム,"2,026.1",2016.0,2006.0,1999.0
2023104414,シーズザスローン,牡,松永幹夫,,キズナ,2010105827,ミコレジーナ,000a01beaf,Frankel,000a01239b,前田幸貴,ノースヒルズ,"2,025.1",2010.0,2019.0,2008.0
2023106821,マクリール,牡,手塚貴久,,ロードカナロア,2008103552,アイリッシュシー,000a013e3f,Galileo,000a00232b,シルクレーシング,ノーザンファーム,"2,023.1",2008.0,2014.0,1998.0
2023105807,アメティスタ,牝,牧浦充徳,,キタサンブラック,2012102013,ティアーモ,2010101353,キングカメハメハ,2001103460,ロードホースクラブ,ケイアイファーム,"2,018.2",2012.0,2010.0,2001.0
2023105545,スターオブロンドン,牡,矢作芳人,,タワーオブロンドン,2015101621,ナイトオブスターズ,2013110009,Sea The Stars,000a011c78,犬塚悠治郎,絵笛牧場,"2,001.8",2015.0,2013.0,2006.0
2023102694,トワニ,牝,蛯名正義,,リオンディーズ,2013105915,イニシャルダブル,2010103683,ウォーエンブレム,000a00fa35,岡浩二,サンデーヒルズ,"1,997.8",2013.0,2010.0,1999.0
2023105327,アルバンヌ,牝,田中博康,,アドマイヤマーズ,2016104422,プティフォリー,000a01b846,Australia,000a012499,橋元勇氣,ノーザンファーム,"1,988.2",2016.0,2017.0,2011.0
2023103293,ラスティングスノー,牝,池上昌和,,モズアスコット,2014110031,プレザントブリーズ,2006101667,マンハッタンカフェ,1998101554,矢野秀春,矢野牧場,"1,987.5",2014.0,2006.0,1998.0
2023100124,デンテブリランテ,牡,阪本一栄,,ディープブリランテ,2009105084,エフテーストライク,2004101219,ブラックタキシード,1996107315,三宅勝俊,斉藤正男,"1,985.0",2009.0,2004.0,1996.0
2023101166,ラブルラウザー,牝,大久保龍,,パイロ,000a01176a,ポピュリズム,2017106615,ダイワメジャー,2001103114,ゴドルフィン,ダーレー・ジャパン・ファーム,"1,974.0",2005.0,2017.0,2001.0
2023104523,ミツカネベネラ,牝,鈴木伸尋,,モーリス,2011100655,ナスカザン,2012101815,ダイワメジャー,2001103114,小山田満,細川農場,"1,960.2",2011.0,2012.0,2001.0
2023100681,ガリレア,牡,清水英克,,モズアスコット,2014110031,ゴールドテーラー,2010103921,ステイゴールド,1994108729,井高義光,ヴェルサイユファーム,"1,943.2",2014.0,2010.0,1994.0
2023105078,ポッドフェスタ,牡,的場直之,,デクラレーションオブウォー,000a0136f6,スプリングフェスタ,2008102881,ゼンノロブロイ,2000101517,小川眞査雄,梅田牧場,"1,940.0",2009.0,2008.0,2000.0
2023104856,マイケルバローズ,牡,上村洋行,,ロードカナロア,2008103552,アルーリングハート,2013105307,ダイワメジャー,2001103114,猪熊広次,杵臼牧場,"1,916.5",2008.0,2013.0,2001.0
2023102806,ソルパッサーレ,牝,四位洋文,,キズナ,2010105827,ベアフットレディ,000a012102,Footstepsinthesand,000a0111b5,ＴＮレーシング,タイヘイ牧場,"1,909.6",2010.0,2008.0,2002.0
2023103503,プレセピオ,牝,笹田和秀,,パドトロワ,2007102760,パネットーネ,2018104554,エピファネイア,2010104155,吉田千津,社台ファーム,"1,895.4",2007.0,2018.0,2010.0
2023103822,フルールドール,牝,藤原英昭,,エピファネイア,2010104155,ルフォール,2013105335,キングカメハメハ,2001103460,サンデーレーシング,社台コーポレーション白老ファーム,"1,895.0",2010.0,2013.0,2001.0
2023105203,マーブルパレス,牝,西園正都,,アドマイヤマーズ,2016104422,マーブルサニー,2016102658,クロフネ,1998110135,下村直,丸村村下ファーム,"1,888.0",2016.0,2016.0,1998.0
2023106925,クレパスキュラー,牡,栗田徹,,リオンディーズ,2013105915,エリスライト,2015104758,ディープインパクト,2002100816,キャロットファーム,ノーザンファーム,"1,885.2",2013.0,2015.0,2002.0
2023105991,スペシャルチャンス,牡,田中淳司,,ダノンレジェンド,2010110102,ワディラム,2001103035,サンデーサイレンス,000a00033a,定蛇邦宏,スウィングフィールド牧場,"1,884.0",2010.0,2001.0,1986.0
2023103889,マーゴットラヴミー,牝,小林真也,,リアルスティール,2012104889,キャントバイミーラヴ,000a01bdb0,War Front,000a011d00,前田良平,レイクヴィラファーム,"1,883.1",2012.0,2016.0,2002.0
2023100724,サノノグレーター,牡,尾形和幸,,グレーターロンドン,2012101402,メメクザリアーナ,2012105156,ジャングルポケット,1998101786,佐野信幸,沖田牧場,"1,883.1",2012.0,2012.0,1998.0
2023107143,ノチェセラーダ,牡,杉山佳明,,ドレフォン,000a013b82,ノチェブランカ,2015104913,ディープインパクト,2002100816,サンデーレーシング,ノーザンファーム,"1,877.5",2013.0,2015.0,2002.0
2023107119,ペルセア,牝,武井亮,,ドレフォン,000a013b82,テルモードーサ,2016104613,キンシャサノキセキ,2003110212,吉田勝己,ノーザンファーム,"1,876.8",2013.0,2016.0,2003.0
2023105796,ロードラヴォール,牡,中内田充,,エピファネイア,2010104155,オールフォーラヴ,2015102382,ディープインパクト,2002100816,ロードホースクラブ,ケイアイファーム,"1,876.8",2010.0,2015.0,2002.0
2023102583,テイエムキハク,牡,伊藤圭三,,ルヴァンスレーヴ,2015104189,タイニーダンサー,2013104126,サウスヴィグラス,1996110138,竹園正繼,グランド牧場,"1,875.4",2015.0,2013.0,1996.0
2023107087,ソラネルマン,牡,手塚貴久,,フィエールマン,2015105075,ソシアルクラブ,2015104968,キングカメハメハ,2001103460,サンデーレーシング,ノーザンファーム,"1,867.7",2015.0,2015.0,2001.0
2023103680,グロリアスマーチ,牡,須貝尚介,,モーリス,2011100655,ヴィクトリーマーチ,2007102649,アグネスタキオン,1998101516,Ｇ１レーシング,追分ファーム,"1,865.6",2011.0,2007.0,1998.0
2023102326,アストラビアンコ,牡,角田輝也,,バゴ,2001190004,ウエスタンビアンコ,2012102716,クロフネ,1998110135,会田裕一,ウエスタンファーム,"1,856.4",2001.0,2012.0,1998.0
2023100526,ヨサリ,牡,笹野博司,,ディーマジェスティ,2013104704,スコッチフラワー,2016101257,ゼンノロブロイ,2000101517,石川裕基,中田牧場,"1,850.0",2013.0,2016.0,2000.0
2023105092,マジッククッキー,牡,加藤士津,,マインドユアビスケッツ,000a01392e,ジョリーアップ,2012105770,バトルプラン,000a0118e8,小田吉男,大島牧場,"1,830.0",2013.0,2012.0,2005.0
2023104909,レオアジャイル,牝,杉浦宏昭,,ダノンスマッシュ,2015102377,レオフラッパー,2012105372,ステイゴールド,1994108729,レオ,谷口牧場,"1,819.1",2015.0,2012.0,1994.0
2023106940,エブリーポッシブル,牝,新谷功一,,ニューイヤーズデイ,000a014589,オールポッシブル,2014105960,ダイワメジャー,2001103114,Ｇ１レーシング,ノーザンファーム,"1,810.0",2011.0,2014.0,2001.0
2023109021,ゴッドフェンサー,牡,盛本信春,,ルヴァンスレーヴ,2015104189,ヴルタヴァ,2015105051,ロードカナロア,2008103552,日下幸徳,風ノ丘ファーム,"1,800.0",2015.0,2015.0,2008.0
2023100504,クールデイトナ,牡,宮地貴稔,,フォーウィールドライブ,000a01b93e,サブラタ,2010103994,ウォーエンブレム,000a00fa35,川上哲司,清水牧場,"1,798.9",2017.0,2010.0,1999.0
2023107424,アヤサンジョウタロ,牡,齊藤敏,,サンダースノー,000a013a06,オジョウサン,2018100102,ジャスタウェイ,2009106461,高山義朋,ラベンダーファーム,"1,791.0",2014.0,2018.0,2009.0
2023100914,タイセイフレッサ,牝,斎藤誠,,キズナ,2010105827,キャシーズソング,000a01507f,Candy Ride,000a01132a,田中成奉,下河辺牧場,"1,790.0",2010.0,2014.0,1999.0
