horse_id,horse_name,sex,trainer,trainer_id,sire,sire_id,dam,dam_id,sire_of_dam,bms_id,owner,breeder,total_prize,sire_birth_year,dam_birth_year,bms_birth_year
2019103529,アルファマム,牝,佐々木晶,,マジェスティックウォリアー,000a011e9c,ダイオプサイド,2011105640,フジキセキ,1992109618,平井裕,カナイシスタッド,"16,677.0",2005.0,2011.0,1992.0
2019104878,デビットバローズ,セ,上村洋行,,ロードカナロア,2008103552,フレンチビキニ,2002100626,サンデーサイレンス,000a00033a,猪熊広次,社台ファーム,"16,639.3",2008.0,2002.0,1986.0
2019102737,セキフウ,牡,武幸四郎,,ヘニーヒューズ,000a011155,シヤボナ,000a01152e,Kingmambo,000a001d7e,中辻明,バンブー牧場,"16,345.6",2003.0,2005.0,1990.0
2019104968,コスタボニータ,牝,杉山佳明,,イスラボニータ,2011103565,レディイン,000a00ff4a,Kendor,000a001be4,谷掛龍夫,社台ファーム,"16,087.6",2011.0,1999.0,1986.0
2019104978,ゼッフィーロ,牡,池江泰寿,,ディープインパクト,2002100816,ワイルドウインド,000a013879,Danehill Dancer,000a002309,社台レースホース,社台ファーム,"15,945.8",2002.0,2008.0,1993.0
2019105366,フェーングロッテン,セ,宮本博,,ブラックタイド,2001103312,ピクシーホロウ,2010106209,キングヘイロー,1995104427,サンデーレーシング,ノーザンファーム,"15,905.7",2001.0,2010.0,1995.0
2019102437,ヴァルツァーシャル,牡,高木登,,マクフィ,000a011c77,バイカターキン,2013102789,エンパイアメーカー,000a010542,ウエスト．フォレスト．ステイブル,梅田牧場,"15,793.9",2007.0,2013.0,2000.0
2019104658,ボーンディスウェイ,牡,牧光二,,ハーツクライ,2001103038,ウィンドハック,000a0111c4,プラティニ,1989109107,平田修,社台ファーム,"15,732.1",2001.0,2003.0,1989.0
2019105293,カナテープ,牝,堀宣行,,ロードカナロア,2008103552,ティッカーテープ,000a011de4,Royal Applause,000a010615,Ｃ．フィプケ,ノーザンファーム,"15,707.4",2008.0,2001.0,1993.0
2019105972,ジレトール,牡,松永幹夫,,ロードカナロア,2008103552,サンビスタ,2009103532,スズカマンボ,2001103890,キャロットファーム,グランド牧場,"15,567.4",2008.0,2009.0,2001.0
2019105532,エピファニー,牡,宮田敬介,,エピファネイア,2010104155,ルールブリタニア,2013106109,ディープインパクト,2002100816,シルクレーシング,ノーザンファーム,"15,561.0",2010.0,2013.0,2002.0
2019105039,デシエルト,牡,安田翔伍,,ドレフォン,000a013b82,アドマイヤセプター,2008103077,キングカメハメハ,2001103460,ラ・メール,ノーザンファーム,"15,376.7",2013.0,2008.0,2001.0
2019100965,マテンロウオリオン,牡,昆貢,,ダイワメジャー,2001103114,パルテノン,2012102310,キングカメハメハ,2001103460,寺田千代乃,ムラカミファーム,"15,322.8",2001.0,2012.0,2001.0
2019105126,アグリ,牡,杉山晴紀,,カラヴァッジオ,000a014315,オールドタイムワルツ,000a01435b,War Front,000a011d00,三木正浩,ノーザンファーム,"15,174.5",2014.0,2014.0,2002.0
2019105312,ワープスピード,牡,高木登,,ドレフォン,000a013b82,ディープラヴ,2011103897,ディープインパクト,2002100816,山田弘,ノーザンファーム,"15,154.9",2013.0,2011.0,2002.0
2019101782,ラーグルフ,牡,田中勝春,,モーリス,2011100655,アバンドーネ,2014104055,ファルブラヴ,1998190004,村木隆,スマイルファーム,"14,972.2",2011.0,2014.0,1998.0
2019101324,テーオードレフォン,牡,梅田智之,,ドレフォン,000a013b82,エミネントシチー,1998106179,ブライアンズタイム,000a000082,小笹公也,ＷｉｎｇＦａｒｍ,"14,928.4",2013.0,1998.0,1985.0
2019101609,ディオ,牡,辻野泰之,,リオンディーズ,2013105915,エターナルブーケ,2013100322,マンハッタンカフェ,1998101554,石川達絵,下河辺牧場,"14,880.5",2013.0,2013.0,1998.0
2019102490,オディロン,牡,森澤友貴,,キタサンブラック,2012102013,パラフレーズ,000a0116e0,Pivotal,000a002328,橋元勇氣,笠松牧場,"14,678.2",2012.0,2006.0,1993.0
2019102979,エイシンスポッター,牡,吉村圭司,,エイシンヒカリ,2011101273,マーゼリン,000a011a9c,Barathea,000a000054,栄進堂,木田牧場,"14,566.1",2011.0,2004.0,1990.0
2019105155,キラーアビリティ,牡,斉藤崇史,,ディープインパクト,2002100816,キラーグレイシス,000a01205f,Congaree,000a011591,キャロットファーム,ノーザンファーム,"14,431.8",2002.0,2009.0,1998.0
2019103714,メイショウソラフネ,牡,石橋守,,モーリス,2011100655,メイショウデイム,2007101565,マンハッタンカフェ,1998101554,松本好隆,太陽牧場,"14,315.0",2011.0,2007.0,1998.0
2019106611,シルトプレ,牡,真島元徳,,ワールドエース,2009106353,エアディケム,2002105259,フレンチデピュティ,000a00013a,原久美子,藤原牧場,"14,200.7",2009.0,2002.0,1992.0
2019105273,ヴァレーデラルナ,牝,藤原英昭,,ドゥラメンテ,2012104511,セレスタ,000a012e7c,Jump Start,000a010b86,ラ・メール,ノーザンファーム,"14,174.4",2012.0,2012.0,1999.0
2019106342,サークルオブライフ,牝,国枝栄,,エピファネイア,2010104155,シーブリーズライフ,2010103002,アドマイヤジャパン,2002102324,飯田正剛,千代田牧場,"14,132.5",2010.0,2010.0,2002.0
2019104730,トゥードジボン,牡,四位洋文,,イスラボニータ,2011103565,コッパ,000a013ebd,Yesbyjimminy,000a013e31,青山洋一,社台ファーム,"13,976.0",2011.0,2013.0,2004.0
2019105065,パラレルヴィジョン,牡,内田勝義,,キズナ,2010105827,アールブリュット,2012104535,マクフィ,000a011c77,キャロットファーム,ノーザンファーム,"13,898.8",2010.0,2012.0,2007.0
2019104984,レッドラディエンス,牡,友道康夫,,ディープインパクト,2002100816,ペルフォルマーダ,000a01379d,Jump Start,000a010b86,東京ホースレーシング,社台牧場,"13,845.3",2002.0,2011.0,1999.0
2019105658,オタルエバー,牡,中竹和也,,リオンディーズ,2013105915,ルージュクール,2008110125,Redoute's Choice,000a00fe93,住谷幾久子,レイクヴィラファーム,"13,724.9",2013.0,2008.0,1996.0
2019103152,サイード,セ,角田晃一,,キズナ,2010105827,セレブラール,2004101364,ボストンハーバー,000a00007c,前田幸治,土居牧場,"13,582.8",2010.0,2004.0,1994.0
2019104074,アートハウス,牝,中内田充,,スクリーンヒーロー,2004103328,パールコード,2013105648,ヴィクトワールピサ,2007102923,Ｈ．Ｈ．シェイク・ファハド,三嶋牧場,"13,542.9",2004.0,2013.0,2007.0
2019105377,シンティレーション,牝,池上昌和,,ロードカナロア,2008103552,ファシネートダイア,2009106248,アグネスタキオン,1998101516,シルクレーシング,ノーザンファーム,"13,312.6",2008.0,2009.0,1998.0
2019105968,チェイスザドリーム,牝,矢作芳人,,ロードカナロア,2008103552,ゴールドチェイス,2010102652,アドマイヤムーン,2003102991,ヒダカ・ブリーダーズ・ユニオン,グランド牧場,"13,303.7",2008.0,2010.0,2003.0
2019105512,ジャスティンスカイ,牡,友道康夫,,キタサンブラック,2012102013,リアリサトリス,000a011dd1,Numerous,000a002191,三木正浩,ノーザンファーム,"13,291.3",2012.0,2008.0,1991.0
2019106528,ガルボマンボ,牡,田中力,,ガルボ,2007101163,クロフネマンボ,2004101468,クロフネ,1998110135,神岡俊行,原則夫,"13,279.6",2007.0,2004.0,1998.0
2019105768,フィールシンパシー,牝,小島茂之,,ベーカバド,000a011dc0,スマートシンパシー,2004105307,ダンスインザダーク,1993109188,岡田牧雄,岡田スタッド,"13,214.3",2007.0,2004.0,1993.0
2019101507,ディナースタ,牡,辻野泰之,,ドゥラメンテ,2012104511,ラヴァリーノ,000a011426,Unbridled's Song,000a002071,ノルマンディーサラブレッドレーシング,クラウン日高牧場,"13,169.4",2012.0,2004.0,1993.0
2019105654,シホノスペランツァ,牡,寺島良,,ブラックタイド,2001103312,メジロスプレンダー,2006102657,シンボリクリスエス,1999110099,村瀬寛紀,レイクヴィラファーム,"12,932.9",2001.0,2006.0,1999.0
2019103823,リカンカブール,セ,田中克典,,シルバーステート,2013105903,アンブラッセモワ,2013110032,Zoffany,000a012701,ラ・メール,辻牧場,"12,804.0",2013.0,2013.0,2008.0
2019102788,ウォーターナビレラ,牝,武幸四郎,,シルバーステート,2013105903,シャイニングサヤカ,2007102278,キングヘイロー,1995104427,山岡正人,伏木田牧場,"12,791.4",2013.0,2007.0,1995.0
2019104911,プルパレイ,セ,須貝尚介,,イスラボニータ,2011103565,マイジェン,000a0120d2,Fusaichi Pegasus,000a0022cf,Ｇリビエール・レーシング,社台ファーム,"12,580.6",2011.0,2007.0,1997.0
2019105226,プレサージュリフト,牝,木村哲也,,ハービンジャー,000a011996,シュプリームギフト,2008103205,ディープインパクト,2002100816,サンデーレーシング,ノーザンファーム,"12,472.5",2006.0,2008.0,2002.0
2019104841,カルネアサーダ,牝,福永祐一,,ドレフォン,000a013b82,ハラペーニョペパー,2012104484,ゼンノロブロイ,2000101517,吉田照哉,社台ファーム,"12,261.4",2013.0,2012.0,2000.0
2019105302,グランディア,セ,中内田充,,ハービンジャー,000a011996,ディアデラノビア,2002100954,サンデーサイレンス,000a00033a,キャロットファーム,ノーザンファーム,"12,238.4",2006.0,2002.0,1986.0
2019106214,フルム,牡,浜田多実,,シニスターミニスター,000a011099,サンタテレサ,2014105803,ドリームジャーニー,2004102753,京都ホースレーシング,高橋ファーム,"12,220.7",2003.0,2014.0,2004.0
2019104470,キミワクイーン,牝,奥村武,,ロードカナロア,2008103552,チェリーペトルズ,2010104541,ダイワメジャー,2001103114,浦邊輝實,追分ファーム,"12,212.1",2008.0,2010.0,2001.0
2019106670,セルバーグ,牡,秋山真一,,エピファネイア,2010104155,エナチャン,2012104566,キンシャサノキセキ,2003110212,桑畑夏美,前谷武志,"12,158.4",2010.0,2012.0,2003.0
2019105239,ショウナンアデイブ,牡,高野友和,,ディープインパクト,2002100816,シーヴ,000a0137fc,Mineshaft,000a010545,国本哲秀,ノーザンファーム,"12,122.6",2002.0,2009.0,1999.0
2019104711,トーセンリョウ,牡,加藤征弘,,ディープインパクト,2002100816,カンビーナ,000a0124c6,Hawk Wing,000a010d4d,島川隆哉,社台ファーム,"12,032.3",2002.0,2008.0,1999.0
2019104116,コパノニコルソン,牡,宮徹,,コパノリッキー,2010106548,ソフィアルージュ,2003102310,クロフネ,1998110135,小林祥晃,宮内牧場,"12,024.0",2010.0,2003.0,1998.0
2019101741,イグザルト,牡,荒山勝徳,,ドゥラメンテ,2012104511,インドリヤ,000a013e1e,Stormy Atlantic,000a010b85,青山洋一,シンボリ牧場,"12,010.1",2012.0,2012.0,1994.0
2019103605,ペプチドヤマト,牡,武英智,,ドレフォン,000a013b82,ペプチドルビー,2005104018,コロナドズクエスト,000a0000b5,沼川一彦,杵臼牧場,"11,891.0",2013.0,2005.0,1995.0
2019106102,アネゴハダ,牝,佐々木晶,,キズナ,2010105827,イニシャルダブル,2010103683,ウォーエンブレム,000a00fa35,岡浩二,サンデーヒルズ,"11,848.2",2010.0,2010.0,1999.0
2019105519,グリューヴルム,牡,内田勝義,,キズナ,2010105827,リュシオル,2006103365,クロフネ,1998110135,キャロットファーム,ノーザンファーム,"11,816.1",2010.0,2006.0,1998.0
2019104402,カイル,牡,小久保智,,トーセンブライト,2001103660,トーセンヴェール,2009106231,クロフネ,1998110135,島川隆哉,エスティファーム,"11,748.0",2001.0,2009.0,1998.0
2019105604,ブレイクフォース,牡,中舘英二,,アジアエクスプレス,2011110091,プレシャスフラワー,2001105204,サンデーサイレンス,000a00033a,水上行雄,橋本牧場,"11,572.3",2011.0,2001.0,1986.0
2019105308,タイセイドレフォン,牡,西村真幸,,ドレフォン,000a013b82,デイトユアドリーム,2006103379,トワイニング,000a000006,田中成奉,ノーザンファーム,"11,516.5",2013.0,2006.0,1991.0
2019100318,ケイアイセナ,牡,平田修,,ディープインパクト,2002100816,ケイアイガーベラ,2006104463,Smarty Jones,000a01053e,亀田和弘,隆栄牧場,"11,433.5",2002.0,2006.0,2001.0
2019105473,レッドバロッサ,セ,佐藤悠太,,ドレフォン,000a013b82,モスカートローザ,2008103387,ディープインパクト,2002100816,東京ホースレーシング,ノーザンファーム,"11,354.2",2013.0,2008.0,2002.0
2019104742,レッドバリエンテ,牡,中内田充,,ディープインパクト,2002100816,サボールアトリウンフォ,000a013093,Dance Brightly,000a00fcba,東京ホースレーシング,社台ファーム,"11,352.0",2002.0,2009.0,1995.0
2019100791,シナモンスティック,牝,宗像義忠,,ジョーカプチーノ,2006100529,マイネデセール,2002105178,マイネルラヴ,1995108558,ブルースターズファーム,ビッグレッドファーム,"11,346.9",2006.0,2002.0,1995.0
2019104642,アスクコンナモンダ,牡,中内田充,,ダイワメジャー,2001103114,アンナモンダ,000a0111c2,Monsun,000a010db6,廣崎利洋ＨＤ,社台ファーム,"11,324.7",2001.0,2002.0,1990.0
2019100539,タガノエスコート,牡,新子雅司,,ロードカナロア,2008103552,スペシャルディナー,2005107041,スペシャルウィーク,1995103211,八木良司,新冠タガノファーム,"11,315.9",2008.0,2005.0,1995.0
2019104805,デコラシオン,牡,高木登,,ロードカナロア,2008103552,ダリシア,000a011800,Acatenango,000a001f0b,社台レースホース,社台ファーム,"11,256.6",2008.0,2001.0,1982.0
2019100153,カワキタレブリー,牡,杉山佳明,,ドレフォン,000a013b82,カフジビーナス,2013101381,ディープインパクト,2002100816,川島和範,川島牧場,"11,229.2",2013.0,2013.0,2002.0
2019110015,バハルダール,牡,藤田輝信,,Pioneerof the Nile,000a0122f5,ラナモン,000a014fcd,Sky Mesa,000a010a66,Ｇ１レーシング,Shadai Corporation,"11,215.4",2006.0,2011.0,2000.0
2019104057,サウンドビバーチェ,牝,高柳大輔,,ドゥラメンテ,2012104511,スクービドゥー,000a011535,Johan Cruyff,000a0114c3,増田雄一,三嶋牧場,"11,144.5",2012.0,2004.0,1994.0
2019104092,メイショウゲキリン,牡,笹田和秀,,キズナ,2010105827,メイショウスズラン,2007101659,キングカメハメハ,2001103460,松本好隆,三嶋牧場,"11,071.2",2010.0,2007.0,2001.0
2019103393,ベストリーガード,牡,角田輝也,,ダノンレジェンド,2010110102,ジョリファム,2010103607,スペシャルウィーク,1995103211,石瀬浩三,赤田牧場,"10,974.3",2010.0,2010.0,1995.0
2019103419,サンライズアリオン,牡,平田修,,ザファクター,000a0130d0,カシュカシュ,2009102465,アフリート,000a000013,松岡隆雄,浦河小林牧場,"10,882.6",2008.0,2009.0,1984.0
2019110102,デュガ,セ,森秀行,,Practical Joke,000a0139d1,Untraveled,000a01ba32,Canadian Frontier,000a011290,藤田晋,Erv Woolsey & Ralph Kinder,"10,840.2",2014.0,2012.0,1999.0
2019100684,ボルザコフスキー,牡,清水久詞,,キズナ,2010105827,ベラルーサ,000a013aa7,Orpen,000a002326,犬塚悠治郎,ハクレイファーム,"10,821.1",2010.0,2012.0,1996.0
2019101613,ビヨンドザファザー,牡,藤田輝信,,Curlin,000a011734,ガリレオズソング,000a0143c9,Galileo,000a00232b,スリーエイチレーシング,下河辺牧場,"10,783.0",2004.0,2013.0,1998.0
2019102273,モリノドリーム,牝,鈴木伸尋,,モーリス,2011100655,グロリエッテ,2010101134,アドマイヤムーン,2003102991,森和久,森永牧場,"10,756.1",2011.0,2010.0,2003.0
